chunk,pair_id,role,volume_name,sha256,size_bytes,session_id,downloaded_utc
chunk_15,p365,softer,valid_1016_a_2.nii.gz,ac4088e79a7c4dcbc38b4a3c29834fa19c2a737ce7fa6a57760ab4d80e496280,108548994,20260815T231124Z-8e185556,2026-08-16T01:12:02Z
chunk_15,p365,sharper,valid_1016_a_1.nii.gz,c70cd8aa3e532575c2a2fd7ef62a0db1f00d8963765e01d64c85c6313adbbb14,126021254,20260815T231124Z-8e185556,2026-08-16T01:12:05Z
chunk_15,p366,softer,valid_1016_b_2.nii.gz,275347defe62cb3a8aec47f0523020ecd04e27c2f415fc60f074355a9f7414f0,97496516,20260815T231124Z-8e185556,2026-08-16T01:12:08Z
chunk_15,p366,sharper,valid_1016_b_1.nii.gz,52ffdf9eb223c0946e2cf97b49cff058999873ef43ba6fbc82fd95338fe49356,113418342,20260815T231124Z-8e185556,2026-08-16T01:12:12Z
chunk_15,p367,softer,valid_1041_b_2.nii.gz,03bfd3855b95278fd211377e8fe0ddf770a4138e458b0061be0310867943d393,96092231,20260815T231124Z-8e185556,2026-08-16T01:12:14Z
chunk_15,p367,sharper,valid_1041_b_1.nii.gz,7e75bf2911fa24963d8e11e52daf6348b1a4878c77bbcb93a516243e8a0fe121,109038444,20260815T231124Z-8e185556,2026-08-16T01:12:17Z
chunk_15,p368,softer,valid_1042_a_2.nii.gz,d9d35a4ec8f7258e40c406f1fde22984a9e106d0c43fd1bfdf898c078d62732a,112111637,20260815T231124Z-8e185556,2026-08-16T01:12:20Z
chunk_15,p368,sharper,valid_1042_a_1.nii.gz,e4ce43abce176670c455b06ca62e77b6eedbe9863689a34d25b2407b4e649024,131491176,20260815T231124Z-8e185556,2026-08-16T01:12:23Z
chunk_15,p369,softer,valid_1051_a_2.nii.gz,5ba0acb4af5b6a845beb28f902084ee7cf599f420b8ec1de4192a1b641746716,82573094,20260815T231124Z-8e185556,2026-08-16T01:12:25Z
chunk_15,p369,sharper,valid_1051_a_1.nii.gz,444e6a6cc79588fab56f690c875121a3de8d9756c6335128deba0a1c6cd0e8c7,95200767,20260815T231124Z-8e185556,2026-08-16T01:12:28Z
chunk_15,p370,softer,valid_1083_a_2.nii.gz,b9c46723c573c68c8caa9c1b15f9bf55380e862c95df09898066b168ca74021b,107916457,20260815T231124Z-8e185556,2026-08-16T01:12:31Z
chunk_15,p370,sharper,valid_1083_a_1.nii.gz,d210b84766002681118d8e01a51f4d26c98fa2ebc541bdefaf3264b530a766a7,124697441,20260815T231124Z-8e185556,2026-08-16T01:12:34Z
chunk_15,p371,softer,valid_1103_b_2.nii.gz,2ee0867074f4516257024a4f5b15e5342d9a88ca95f272cadb9ebf6571aef2c0,93001068,20260815T231124Z-8e185556,2026-08-16T01:12:36Z
chunk_15,p371,sharper,valid_1103_b_1.nii.gz,95a9b2d3fd2d6638cecea5e4657e7c8d50e2aa549065c892138f0bbf87e8e80f,107589380,20260815T231124Z-8e185556,2026-08-16T01:12:38Z
chunk_15,p372,softer,valid_1126_b_2.nii.gz,0ad748fa9481c2ce5934a97f96c09f377723c816bd7c9b137fd8943a52c26240,94259110,20260815T231124Z-8e185556,2026-08-16T01:12:41Z
chunk_15,p372,sharper,valid_1126_b_1.nii.gz,f1f2ee98947197601890f5de4f8703eb18e4f00e11a976b71423b46b9531c009,108026107,20260815T231124Z-8e185556,2026-08-16T01:12:43Z
chunk_15,p373,softer,valid_1126_c_2.nii.gz,26250187c8ab8ce1ea3c396fb573077640b789b20dd9431de3089552c058630f,98734706,20260815T231124Z-8e185556,2026-08-16T01:12:47Z
chunk_15,p373,sharper,valid_1126_c_1.nii.gz,09b1db875492aa676ee9b680c84a16a8b25042a2a394aeb94c3b81c7ff7b1b01,113200434,20260815T231124Z-8e185556,2026-08-16T01:12:50Z
chunk_15,p374,softer,valid_114_b_2.nii.gz,4eca216a0492f024b3ad871c5f4fedb820060c2eba4e7cb01714b1722c8eb778,96795528,20260815T231124Z-8e185556,2026-08-16T01:12:52Z
chunk_15,p374,sharper,valid_114_b_1.nii.gz,70281e948b5d103e4bcf8fe4e107c8025e7031d17981337c77f9a55ae1ca3ba9,112085486,20260815T231124Z-8e185556,2026-08-16T01:12:55Z
chunk_15,p375,softer,valid_117_b_2.nii.gz,04996e121d081fbe4386fb727ff19b6f8eea856e505d820d08f21966d024b063,96348741,20260815T231124Z-8e185556,2026-08-16T01:12:58Z
chunk_15,p375,sharper,valid_117_b_1.nii.gz,0ec000e5fd61d9da9c7ee454395fbe55e2b1a74747587446f6613068c123a7e7,111805404,20260815T231124Z-8e185556,2026-08-16T01:13:01Z
