chunk,pair_id,role,volume_name,sha256,size_bytes,session_id,downloaded_utc
chunk_03,p056,softer,valid_1273_a_1.nii.gz,57d88277070c573f17f6a07e25b6b4db15ed4118209311a215c27af8b0d2c15d,140710104,20260815T180544Z-f80be290,2026-08-15T19:13:00Z
chunk_03,p056,sharper,valid_1273_a_2.nii.gz,8db789f2a83cc964d098951e96d79079c12c39f6b20c33bdfecd752d7268ba01,160923791,20260815T180544Z-f80be290,2026-08-15T19:13:14Z
chunk_03,p057,softer,valid_1281_a_1.nii.gz,b33defb4fa2fb118404008fbc255ab6710f4a801f299c2d46e9e15368ad9ebd2,131401728,20260815T180544Z-f80be290,2026-08-15T19:13:29Z
chunk_03,p057,sharper,valid_1281_a_2.nii.gz,f919cee81b3aefe34a4885fb373e9a978aebc6061435287d75937429fc822029,148826398,20260815T180544Z-f80be290,2026-08-15T19:13:44Z
chunk_03,p058,softer,valid_1292_a_1.nii.gz,8a06df5902bdff1bf8be476fddaf0c20bd5853913b01f3ae095aae7e94e910b8,122178065,20260815T180544Z-f80be290,2026-08-15T19:13:56Z
chunk_03,p058,sharper,valid_1292_a_2.nii.gz,c5f41a903a4659e701078f60daaf47180f901b73147e4f0838d8922a25fde18d,140723641,20260815T180544Z-f80be290,2026-08-15T19:14:14Z
chunk_03,p059,softer,valid_1294_a_1.nii.gz,fb2872059ec8f34e1a58c3abf8dd1842ad600a3a8d94717d6c3233a0fef05de7,133204225,20260815T180544Z-f80be290,2026-08-15T19:14:23Z
chunk_03,p059,sharper,valid_1294_a_2.nii.gz,185aff0c31da46892f6073ab1c88d285301675afd660a452a5b90318fb66915c,149886497,20260815T180544Z-f80be290,2026-08-15T19:14:40Z
chunk_03,p060,softer,valid_12_a_1.nii.gz,68d12b894a17f52ec810bd8b2706fc594cca9efbb8f942e9a42bec748e031244,165564045,20260815T180544Z-f80be290,2026-08-15T19:14:54Z
chunk_03,p060,sharper,valid_12_a_2.nii.gz,c462f497ffb4ff6f32de374abee92d4a82301ae0c42a5a55d5c8cb88b27936c3,186018181,20260815T180544Z-f80be290,2026-08-15T19:15:10Z
chunk_03,p061,softer,valid_133_a_1.nii.gz,edd3aa752c24c05c2c09ec0099d231be353ddb6e830f3b07606af4bbab659d8e,165446823,20260815T180544Z-f80be290,2026-08-15T19:15:27Z
chunk_03,p061,sharper,valid_133_a_2.nii.gz,099f05a5c0d769227821faf8f59e404a6421fb2e979bc64c9c1221995706440f,190113432,20260815T180544Z-f80be290,2026-08-15T19:15:47Z
chunk_03,p062,softer,valid_135_a_1.nii.gz,a3c55516be9ad7b2dea5e5bcb5fb655b9747a075e17982cee5c7f4df9647cf59,154263439,20260815T180544Z-f80be290,2026-08-15T19:16:03Z
chunk_03,p062,sharper,valid_135_a_2.nii.gz,de37a89930bdfcb6549c909a3365f00f9f21c72865514048366e126bfa8d4a48,176127471,20260815T180544Z-f80be290,2026-08-15T19:16:23Z
chunk_03,p063,softer,valid_138_a_1.nii.gz,bbb8f6cd654547bdbf2120a7710bc0e3d7e1f1263cba578de35de73d1820f39a,118011832,20260815T180544Z-f80be290,2026-08-15T19:16:35Z
chunk_03,p063,sharper,valid_138_a_2.nii.gz,d8bae31f1b04581cc041f62b32134c80c67a06dfe19df8c33c97e68ba7466333,136052271,20260815T180544Z-f80be290,2026-08-15T19:16:52Z
chunk_03,p064,softer,valid_13_a_1.nii.gz,4d2ea1ecf84cb409d396c79dd8eca215f90d3fdd1c65e8e60739258ed9932ade,168891898,20260815T180544Z-f80be290,2026-08-15T19:17:07Z
chunk_03,p064,sharper,valid_13_a_2.nii.gz,cfae3b06035f01317870775112073a8793e26131bbdbe98593041862109dbb6e,195993652,20260815T180544Z-f80be290,2026-08-15T19:17:17Z
chunk_03,p065,softer,valid_166_a_1.nii.gz,6f9fe87ec6e00315638bf6e62d16619eeb1a11535a3d79eef523f3970037ad28,125338320,20260815T180544Z-f80be290,2026-08-15T19:17:30Z
chunk_03,p065,sharper,valid_166_a_2.nii.gz,2a9b3da283110d4c23dba9cedabb607835c6ca106f4cda4e53812774527aae6e,143986175,20260815T180544Z-f80be290,2026-08-15T19:17:49Z
chunk_03,p066,softer,valid_167_a_1.nii.gz,3b63d8d249e0f8b918489f0cda7296a59bfb9a340a87b336f44529663568e548,163161687,20260815T180544Z-f80be290,2026-08-15T19:18:08Z
chunk_03,p066,sharper,valid_167_a_2.nii.gz,f1f1a7b8d3ba388dffc381d389dc52fc3f1c759a652dc78b720526470540d848,183792248,20260815T180544Z-f80be290,2026-08-15T19:18:27Z
chunk_03,p067,softer,valid_16_a_1.nii.gz,1edc55d10a78cc2820d86221896cf1c405e1d1194aca382711b3f947387ecfe8,151386047,20260815T180544Z-f80be290,2026-08-15T19:18:42Z
chunk_03,p067,sharper,valid_16_a_2.nii.gz,9686f6d8b3788387adf050f63cd8629f70b4eebec3f29c071332088471ff3ba8,174214686,20260815T180544Z-f80be290,2026-08-15T19:18:56Z
chunk_03,p068,softer,valid_177_a_1.nii.gz,54721962434e94e3cdf02406456528d4bd43abc8326dc31c39d6b56ce81fcf58,158755764,20260815T180544Z-f80be290,2026-08-15T19:19:15Z
chunk_03,p068,sharper,valid_177_a_2.nii.gz,4c1389b345f1a4cfc53cb4eb4e61382b54fc48019dc2f08ddb3864c2b54e340d,179747886,20260815T180544Z-f80be290,2026-08-15T19:19:30Z
chunk_03,p069,softer,valid_180_a_1.nii.gz,ec206ca44be75e1243bd8051f10b06162d44aefc1ede44114611df3ac87f07a3,169456076,20260815T180544Z-f80be290,2026-08-15T19:19:48Z
chunk_03,p069,sharper,valid_180_a_2.nii.gz,e7c309b39379d292558f8abd3c96640edd5fd8cbab5f22e7182aa1fdf1d9ea5c,190960063,20260815T180544Z-f80be290,2026-08-15T19:20:22Z
chunk_03,p070,softer,valid_180_b_1.nii.gz,e0fa8a6e2b561785ed5d1e4f2a2977661e33cdac2d17ffc493334fa7e8585f7e,164539788,20260815T180544Z-f80be290,2026-08-15T19:20:42Z
chunk_03,p070,sharper,valid_180_b_2.nii.gz,ddde545dc82349deeeaf07b4402f7064bfbcaff6082f829578955e0a1b3cc339,185267336,20260815T180544Z-f80be290,2026-08-15T19:21:01Z
chunk_03,p071,softer,valid_209_a_1.nii.gz,b73be00de3264448008f8317ab20fd352f20cdb80fa30447413d017ae300aca5,154374956,20260815T180544Z-f80be290,2026-08-15T19:21:19Z
chunk_03,p071,sharper,valid_209_a_2.nii.gz,7fb6a5967da6f9bd5356a0c100b4e65083e1bf746b566ea5d3fdfa8269728cae,174774285,20260815T180544Z-f80be290,2026-08-15T19:21:34Z
chunk_03,p072,softer,valid_213_a_1.nii.gz,af55deb1b0d572bccc955e3b918de1a817d56e819a6cfc8d777f64c7db9191b2,154313255,20260815T180544Z-f80be290,2026-08-15T19:21:49Z
chunk_03,p072,sharper,valid_213_a_2.nii.gz,5edfcd2b0b163dc7046abe902259fd5465e1865df8140e25ef868bc1594a36a2,175661880,20260815T180544Z-f80be290,2026-08-15T19:22:07Z
chunk_03,p073,softer,valid_230_a_1.nii.gz,92d51770a00ad683bba2ba131c48ba4a757d28089c3cadc1fd84dc6615b8388e,178983633,20260815T180544Z-f80be290,2026-08-15T19:22:17Z
chunk_03,p073,sharper,valid_230_a_2.nii.gz,c19c0067da9ea2c1796a04a62efca75f4f9efacef17b5959fe3cff3658ba175b,203598245,20260815T180544Z-f80be290,2026-08-15T19:22:41Z
chunk_03,p074,softer,valid_234_a_1.nii.gz,b3979e7f833128ec4ec0133720d898caecf9e6046fc4e0555d09c3e3b154f913,140952617,20260815T180544Z-f80be290,2026-08-15T19:22:56Z
chunk_03,p074,sharper,valid_234_a_2.nii.gz,66e3a53a6194891c6558d5bee6f58bc7a6adf936437f896735dfa4f000082467,161349821,20260815T180544Z-f80be290,2026-08-15T19:23:15Z
chunk_03,p075,softer,valid_23_a_1.nii.gz,c7c129cf6a0374108e13d8336a9bdefa9c1be7fb7ef3a0794b9194f9c40e8735,167468988,20260815T180544Z-f80be290,2026-08-15T19:23:23Z
chunk_03,p075,sharper,valid_23_a_2.nii.gz,9772b65ce650654528e36d487f06a4d49423cf1c00241a123b9e970655aa4579,190828286,20260815T180544Z-f80be290,2026-08-15T19:23:44Z
