chunk,pair_id,role,volume_name,sha256,size_bytes,session_id,downloaded_utc
chunk_13,p313,softer,valid_471_a_2.nii.gz,3eb5efd5822f3cd4801975da3d8d17e8fbba59360d349d97a21e8054403fd8f1,94811723,20260815T231124Z-8e185556,2026-08-16T00:52:31Z
chunk_13,p313,sharper,valid_471_a_1.nii.gz,d76db87cf87f13890bfd1667c86cdf2b787ff06bb71de699409083f6e4d4980c,111164986,20260815T231124Z-8e185556,2026-08-16T00:52:34Z
chunk_13,p314,softer,valid_47_a_2.nii.gz,4e0353cd222eb5653e6b0c7a497b6924b15cf02f78ebfbc4177316a14bba34ee,111165289,20260815T231124Z-8e185556,2026-08-16T00:52:36Z
chunk_13,p314,sharper,valid_47_a_1.nii.gz,18ff750cb972e41994cfed71ea71cada07f561a89e2a1977ad176e4bfb7dc915,129223685,20260815T231124Z-8e185556,2026-08-16T00:52:41Z
chunk_13,p315,softer,valid_482_g_2.nii.gz,480f6114ae735e644989502a233ec20d1c84a5bf814c8b0cba0cf15a392606c5,138600561,20260815T231124Z-8e185556,2026-08-16T00:52:45Z
chunk_13,p315,sharper,valid_482_g_1.nii.gz,577919b95edcb47b9f927b3c8052ff4e2c1d4f4db14335452701d2a6eb37e4ca,159307296,20260815T231124Z-8e185556,2026-08-16T00:52:50Z
chunk_13,p316,softer,valid_482_h_2.nii.gz,e14d4f55c197382d7f74ac9b30ec15d27b6c493654e7795efdada02645a96bb8,133509157,20260815T231124Z-8e185556,2026-08-16T00:52:54Z
chunk_13,p316,sharper,valid_482_h_1.nii.gz,d58cd04ae8ec79155323c8bea412528923b423ac476d04039d423912d63b29c5,153311009,20260815T231124Z-8e185556,2026-08-16T00:52:58Z
chunk_13,p317,softer,valid_493_b_2.nii.gz,f69c4ca75a2fec1c9a234f05d25868ff571c8fbb78d8c4e50d664871dac715f3,127178051,20260815T231124Z-8e185556,2026-08-16T00:53:02Z
chunk_13,p317,sharper,valid_493_b_1.nii.gz,d5fbf3360834e9f0897286295dcb96fe02a55b8ca7aa459035d3e1b5c8387701,146513255,20260815T231124Z-8e185556,2026-08-16T00:53:06Z
chunk_13,p318,softer,valid_493_c_2.nii.gz,2d830719b58696520ad92cf4f01ace3e990d33038a3ed8366c40a3700ab060aa,121061862,20260815T231124Z-8e185556,2026-08-16T00:53:08Z
chunk_13,p318,sharper,valid_493_c_1.nii.gz,d479c84bcb17b01a050d08256884f076dd2842d7cab3fa2fb4ae8c804373a733,139276703,20260815T231124Z-8e185556,2026-08-16T00:53:12Z
chunk_13,p319,softer,valid_497_a_2.nii.gz,b7e532e343a3f31b2e2dba1705c8a4401b2ebdb628008f785d0e096849a557f0,133785451,20260815T231124Z-8e185556,2026-08-16T00:53:15Z
chunk_13,p319,sharper,valid_497_a_1.nii.gz,d1087b5eefaab3227b2446136cc218ae457aa0e4577e44bceaf484ec8fa71e2c,153800903,20260815T231124Z-8e185556,2026-08-16T00:53:20Z
chunk_13,p320,softer,valid_523_a_2.nii.gz,195390fe1c5ee43c0da6d3c21d7c64fe8017d13036e54f53841825832ac485a0,111814966,20260815T231124Z-8e185556,2026-08-16T00:53:23Z
chunk_13,p320,sharper,valid_523_a_1.nii.gz,abe9bd8799594102408b2c2b4d65dcd36767ead5c1f0e015c556051f91803a1b,129586796,20260815T231124Z-8e185556,2026-08-16T00:53:27Z
chunk_13,p321,softer,valid_539_a_2.nii.gz,622705336127128fd823a49ad929cb70d6fd57576f12b693d5a375047966e46d,122568910,20260815T231124Z-8e185556,2026-08-16T00:53:30Z
chunk_13,p321,sharper,valid_539_a_1.nii.gz,591fc133a5439a62942d7edff9255fc4bb42e476f89ad31367c8560ff81fdaed,141849705,20260815T231124Z-8e185556,2026-08-16T00:53:33Z
chunk_13,p322,softer,valid_541_a_2.nii.gz,33f63c10f6b9add7290869322bdf4a3b7bf76ef199f20d3ef2b485391378a4d3,116620237,20260815T231124Z-8e185556,2026-08-16T00:53:37Z
chunk_13,p322,sharper,valid_541_a_1.nii.gz,98770e411972c82542ee900b134da09d893c30af4cfdfd6bf35fd251e383dbff,135870926,20260815T231124Z-8e185556,2026-08-16T00:53:41Z
chunk_13,p323,softer,valid_544_a_2.nii.gz,4645ec54123df3335cca32b51b54cf2eeb99c0ae25a22b34f98bed85933d15b5,105896075,20260815T231124Z-8e185556,2026-08-16T00:53:44Z
chunk_13,p323,sharper,valid_544_a_1.nii.gz,79a5ed5835194b22beaa9ae3abf65b08fd89ad8af8945d8f06038e316962efae,120845551,20260815T231124Z-8e185556,2026-08-16T00:53:46Z
chunk_13,p324,softer,valid_549_a_2.nii.gz,ce9a2fe74728d1d48733096b99f305f83a31bf03dde177d4b40feff78124e2a8,132308254,20260815T231124Z-8e185556,2026-08-16T00:53:50Z
chunk_13,p324,sharper,valid_549_a_1.nii.gz,f2597ceee4e44c4868af7bed9e3b73f05cb5ab60e0dac67b7c56493088fd2aba,152825373,20260815T231124Z-8e185556,2026-08-16T00:53:54Z
chunk_13,p325,softer,valid_569_c_2.nii.gz,9d52744c065310d3be64bca9434310d2fc50651604b5f41329bd7698fd8be715,127940606,20260815T231124Z-8e185556,2026-08-16T00:53:58Z
chunk_13,p325,sharper,valid_569_c_1.nii.gz,0f8512afd955072caf4ebba5cd58af7c428028826ae99fbd527f422eca02dded,148807827,20260815T231124Z-8e185556,2026-08-16T00:54:02Z
