chunk,pair_id,role,volume_name,sha256,size_bytes,session_id,downloaded_utc
chunk_16,p384,softer,valid_254_a_2.nii.gz,7a2cd2f63a738df7f79230428637705b75a2e37b869ff9535a864e1e1c5046c0,58457860,20260815T231124Z-8e185556,2026-08-16T01:20:20Z
chunk_16,p384,sharper,valid_254_a_1.nii.gz,c3d82798ec15dab5e7b546c8125e4bd598d7f1dbea896493c73181c5f506c0eb,69354448,20260815T231124Z-8e185556,2026-08-16T01:20:22Z
chunk_16,p385,softer,valid_266_a_2.nii.gz,37b647bfc1c0fbc84412ef63e941fa590e21162d2ad719851f0d3d935bc43e03,65022897,20260815T231124Z-8e185556,2026-08-16T01:20:24Z
chunk_16,p385,sharper,valid_266_a_1.nii.gz,1f055483d900375d865d1778e6c5adef897aa2201a4b532c3bd3d37c25776528,75631394,20260815T231124Z-8e185556,2026-08-16T01:20:26Z
chunk_16,p386,softer,valid_276_a_2.nii.gz,16e2965da8e695b20a8be5d5b51b1934b7c2a15584bcaea4a235fdbe4620b5cf,94380581,20260815T231124Z-8e185556,2026-08-16T01:20:28Z
chunk_16,p386,sharper,valid_276_a_1.nii.gz,e1b2076b75113c131551d46a9bf80d576c310c9d57933b2ed4d81a5331abff09,110056201,20260815T231124Z-8e185556,2026-08-16T01:20:31Z
chunk_16,p387,softer,valid_2_a_2.nii.gz,0e67430175adb912f03afa17ae9b94af9bf159692540f7bc9eb8f50f116455b7,99584213,20260815T231124Z-8e185556,2026-08-16T01:20:34Z
chunk_16,p387,sharper,valid_2_a_1.nii.gz,0deeab8b8e8923864ca25b2e869efa5d2a26e627978d23e29715a1dffb4a9b67,115910362,20260815T231124Z-8e185556,2026-08-16T01:20:36Z
chunk_16,p388,softer,valid_323_a_2.nii.gz,b0e9c3e2f141d99ba4bf2f214d78ef069bfc963c703d6a72fed2bc41947b60dc,77577666,20260815T231124Z-8e185556,2026-08-16T01:20:39Z
chunk_16,p388,sharper,valid_323_a_1.nii.gz,3256e6d456534ea15861cd3338395aae83f802fc683567e4de44a872de751903,89962805,20260815T231124Z-8e185556,2026-08-16T01:20:42Z
chunk_16,p389,softer,valid_341_a_2.nii.gz,e7aba18699fce56ba7282aa82521e7d8778ecabd7e3ecd3e59ab3055378e93b3,93699643,20260815T231124Z-8e185556,2026-08-16T01:20:44Z
chunk_16,p389,sharper,valid_341_a_1.nii.gz,668fa6c5f1ea1b631b4cb7d83ec510c51f5b7135d8d699ea70ab3a7239c11d8b,107487550,20260815T231124Z-8e185556,2026-08-16T01:20:47Z
chunk_16,p390,softer,valid_360_a_2.nii.gz,a1dd8ef0e00eec15e7011759c76e62f51af28aa95eb1f9d0a6994366788d265b,101134095,20260815T231124Z-8e185556,2026-08-16T01:20:51Z
chunk_16,p390,sharper,valid_360_a_1.nii.gz,bbc6555872db3b7c74b3bf0ce3a03cd52bf76c4a69c3384d94423a898c5cdc0b,117329966,20260815T231124Z-8e185556,2026-08-16T01:20:53Z
chunk_16,p391,softer,valid_410_b_2.nii.gz,ae3432a3997a76b8318f2fac9d0ddb18a1f806f8b8772294057dd2c3ad72de57,92022528,20260815T231124Z-8e185556,2026-08-16T01:20:56Z
chunk_16,p391,sharper,valid_410_b_1.nii.gz,d411919c063e3fa3ed6f190a5b49c03c566d8043ef7cd6713dfd144444b4f50f,108158459,20260815T231124Z-8e185556,2026-08-16T01:20:58Z
chunk_16,p392,softer,valid_41_b_2.nii.gz,9574f0ed21c504b7d1d57942aa485021dd5ba2828ae04cdf82fba9d7cbe8ce14,73125321,20260815T231124Z-8e185556,2026-08-16T01:21:00Z
chunk_16,p392,sharper,valid_41_b_1.nii.gz,e6fa19be9f3a08d9e222724f66e95d44011ba806aaf884c3ebc919ff0edcf231,84013456,20260815T231124Z-8e185556,2026-08-16T01:21:03Z
chunk_16,p393,softer,valid_429_b_2.nii.gz,126c5131c0126dcdc09b76b3ea2ccdc3baf49ae28b58dc7fbf4f316673493560,80475661,20260815T231124Z-8e185556,2026-08-16T01:21:06Z
chunk_16,p393,sharper,valid_429_b_1.nii.gz,308468e2558b243b8da7a847c37cff66b7979a7e55b0bdba2cd6f27ec0bb8ee0,92921562,20260815T231124Z-8e185556,2026-08-16T01:21:08Z
chunk_16,p394,softer,valid_447_a_2.nii.gz,931d990fcbedcf091d28dc5a15a6edeca0b5ff2ac9cadd5fcd5f54d8265a831a,100653723,20260815T231124Z-8e185556,2026-08-16T01:21:11Z
chunk_16,p394,sharper,valid_447_a_1.nii.gz,1d27c184c054de3654556c4adb93d453d3b10333bb254d4c117b778962adf93f,116573022,20260815T231124Z-8e185556,2026-08-16T01:21:14Z
chunk_16,p395,softer,valid_459_a_2.nii.gz,9b8be08dfdfc3f9e9a407e19898695c7e5449d724c4fa9d1ade9c93ec49c6347,79237906,20260815T231124Z-8e185556,2026-08-16T01:21:16Z
chunk_16,p395,sharper,valid_459_a_1.nii.gz,cd54097773313c4cea04166efda0380eda218b7e10c28ea9597cccac18069a62,93589306,20260815T231124Z-8e185556,2026-08-16T01:21:18Z
chunk_16,p396,softer,valid_502_a_2.nii.gz,b7bff79ca97482051bfd93dc1ad220c6b5ca277611b20903382a45ad2508749e,94113304,20260815T231124Z-8e185556,2026-08-16T01:21:21Z
chunk_16,p396,sharper,valid_502_a_1.nii.gz,139b017a2bbedf0e59ebb61c472372033b6f6664e1456b229b6ec032b5aca771,109568431,20260815T231124Z-8e185556,2026-08-16T01:21:25Z
chunk_16,p397,softer,valid_513_a_2.nii.gz,865f346cc9ba6d55ece9780f2ee21efc80574b50964f4ada90df7153bb66a7dd,64145705,20260815T231124Z-8e185556,2026-08-16T01:21:27Z
chunk_16,p397,sharper,valid_513_a_1.nii.gz,fa65c48a4d314db93ce74df9f455951b6b12244fa98409a5ca89e32f3b085e9e,75104858,20260815T231124Z-8e185556,2026-08-16T01:21:30Z
chunk_16,p398,softer,valid_514_a_2.nii.gz,19de1029dec2df6be491d4955b83fcbbc2fd30ecec305928c42413966ea859c3,76080527,20260815T231124Z-8e185556,2026-08-16T01:21:32Z
chunk_16,p398,sharper,valid_514_a_1.nii.gz,2f2ef8b96f4eeec4ccfbcb341d7eb14f546343f6463739ecfe8685f7ffb3a55c,88804300,20260815T231124Z-8e185556,2026-08-16T01:21:35Z
chunk_16,p399,softer,valid_60_b_2.nii.gz,9f7a1638264f483a2c5f90cfc6e40ebfcc66aefcc929544c8fb77450dd153209,104059152,20260815T231124Z-8e185556,2026-08-16T01:21:38Z
chunk_16,p399,sharper,valid_60_b_1.nii.gz,b4fc032f89f76fa75f54b322e2c6866d06c9b973ad99510f516d7e42898ceb84,120395297,20260815T231124Z-8e185556,2026-08-16T01:21:40Z
chunk_16,p400,softer,valid_60_c_2.nii.gz,180a74c0eeaa78c91b1c4e33fd5847cf43c019ec83651df1d21eef2a9779aeb5,109367529,20260815T231124Z-8e185556,2026-08-16T01:21:44Z
chunk_16,p400,sharper,valid_60_c_1.nii.gz,c7e85aa205645477f99633e3d560b9691dd943e5c7fb57e77e88053fb3c97134,127241106,20260815T231124Z-8e185556,2026-08-16T01:21:48Z
