chunk,pair_id,role,volume_name,sha256,size_bytes,session_id,downloaded_utc
chunk_14,p340,sharper,valid_756_a_1.nii.gz,87470843f5491ce400dc069bc415dc5a0049aafd6b915b22e367f7e21233e4ee,152270044,20260815T231124Z-8e185556,2026-08-16T01:02:31Z
chunk_14,p341,softer,valid_795_a_2.nii.gz,2563702129d513982a72883ce3ab0759a7afde1ccd524267ba24d31e82008c78,131244048,20260815T231124Z-8e185556,2026-08-16T01:02:35Z
chunk_14,p341,sharper,valid_795_a_1.nii.gz,d98afbafe661c72f55e6b036acc2aa35c1a22044a498b6c47ccb66d921ed7130,150652371,20260815T231124Z-8e185556,2026-08-16T01:02:38Z
chunk_14,p342,softer,valid_806_a_2.nii.gz,c86c3ba482eaa165a514f37739fa480ea0f1e9834945fd0edccf45eac5308bc4,114229329,20260815T231124Z-8e185556,2026-08-16T01:02:42Z
chunk_14,p342,sharper,valid_806_a_1.nii.gz,0fc2d263eb4a9dd663802f3947c487eebfac99a4a128b709f881d934a86b042f,130687985,20260815T231124Z-8e185556,2026-08-16T01:02:47Z
chunk_14,p343,softer,valid_824_a_2.nii.gz,9a69401324fbfbcacffbe2020c68ca46cc900b84c381fb183f41f315e3930c57,115039326,20260815T231124Z-8e185556,2026-08-16T01:02:50Z
chunk_14,p343,sharper,valid_824_a_1.nii.gz,7ffb3ac08de4d9ede21bcab4227f1a6892032b7c92576a3612a577091d19dfd0,133265428,20260815T231124Z-8e185556,2026-08-16T01:02:53Z
chunk_14,p344,softer,valid_829_b_2.nii.gz,f903f226c5633e4d1b3f658a7d3887dfd48d7620f08d40efc038619806f06620,124569921,20260815T231124Z-8e185556,2026-08-16T01:02:57Z
chunk_14,p344,sharper,valid_829_b_1.nii.gz,eb9b6a1e91e95c38c492c69070ee112146813ccb21859ca2389c436fedcfdc9d,143142613,20260815T231124Z-8e185556,2026-08-16T01:03:02Z
chunk_14,p345,softer,valid_842_a_2.nii.gz,8057079f8e960882f7b5da0251588fdc742a5b4139fb4e9fb54b91437cb8a5e1,110346436,20260815T231124Z-8e185556,2026-08-16T01:03:05Z
chunk_14,p345,sharper,valid_842_a_1.nii.gz,cfe84aac6f6ec5ad9446c3a78afea406f709c6982028d158b8c61fbb3999b2eb,128247921,20260815T231124Z-8e185556,2026-08-16T01:03:08Z
chunk_14,p346,softer,valid_848_a_2.nii.gz,4be111acb1e13e468da2f5e72cb501a8ee132aa7922be7de927a4b71a67d718c,109799433,20260815T231124Z-8e185556,2026-08-16T01:03:11Z
chunk_14,p346,sharper,valid_848_a_1.nii.gz,6ac81ff9262447dbb0957781003e2230cc5f82e58ea92898a05e6afc1e8fe2cb,128291685,20260815T231124Z-8e185556,2026-08-16T01:03:14Z
chunk_14,p347,softer,valid_84_a_2.nii.gz,8d35f267c8cebcf9345deaf9dd8c4636c8c1231a780f76e5514090715fb61833,104336831,20260815T231124Z-8e185556,2026-08-16T01:03:19Z
chunk_14,p347,sharper,valid_84_a_1.nii.gz,35bda9c1bf88e1acfdc249cc804dd13052114da018dadf56b1167d9fe619ddc4,118480736,20260815T231124Z-8e185556,2026-08-16T01:03:21Z
chunk_14,p348,softer,valid_854_a_2.nii.gz,0044676108f0ead496eaeb30f69ca737872a61c0e7dd450dbd1b7658b0cea9cc,109940123,20260815T231124Z-8e185556,2026-08-16T01:03:24Z
chunk_14,p348,sharper,valid_854_a_1.nii.gz,ca9c14133a6ff3c37da487f22a6dc7f1658cdd782a6977d1560b98590b2a4941,126440615,20260815T231124Z-8e185556,2026-08-16T01:03:27Z
chunk_14,p349,softer,valid_858_a_2.nii.gz,c6f6529c723a33a1d405d6889b8ffa3e4897b802b4cfe0a1ee56ebd08ad3c3cb,101324376,20260815T231124Z-8e185556,2026-08-16T01:03:30Z
chunk_14,p349,sharper,valid_858_a_1.nii.gz,a1ba96858abc769dede1a37931fd725289e05187cd7ac30ac0cc178b19773f53,118914708,20260815T231124Z-8e185556,2026-08-16T01:03:32Z
chunk_14,p350,softer,valid_864_a_2.nii.gz,74dfe2db17590002a61cce4f6b65d08aec89b9e5389ca8512a1ad62f217307c1,124695789,20260815T231124Z-8e185556,2026-08-16T01:03:35Z
chunk_14,p350,sharper,valid_864_a_1.nii.gz,b03df6c4f6198976227523ea71ae2fa5abd89ac01c38110b1d225cac799a0400,146397027,20260815T231124Z-8e185556,2026-08-16T01:03:41Z
